index,Age,Education,Sex,Income,Industry,Included,State,Income Decile
2190,41.0,Medium,Male,144000.0,Other Services (Not Government),1,Baja California Sur,9
2191,38.0,High,Male,120000.0,Education,1,Baja California Sur,9
2192,52.0,Medium,Male,126600.0,Government,0,Baja California Sur,9
2193,65.0,Low,Female,54000.0,Other Services (Not Government),1,Baja California Sur,6
2194,33.0,Low,Male,35000.0,Other Services (Not Government),1,Baja California Sur,4
2195,49.0,Low,Male,60000.0,Retail,0,Baja California Sur,7
2196,46.0,Low,Male,61000.0,Construction,1,Baja California Sur,7
2197,34.0,Medium,Male,48000.0,Government,1,Baja California Sur,6
2198,47.0,Low,Male,49200.0,Government,1,Baja California Sur,6
2199,27.0,Medium,Male,72600.0,Government,1,Baja California Sur,8
2200,31.0,Medium,Male,67200.0,Education,1,Baja California Sur,7
2201,56.0,Low,Female,43200.0,Hospitality,1,Baja California Sur,5
2202,39.0,Medium,Male,90000.0,Other Services (Not Government),0,Baja California Sur,8
2203,55.0,Low,Male,87000.0,Hospitality,1,Baja California Sur,8
2204,46.0,Low,Male,40000.0,Government,1,Baja California Sur,5
2205,46.0,Low,Male,40000.0,Government,1,Baja California Sur,5
2206,33.0,Medium,Male,240000.0,Government,1,Baja California Sur,10
2207,33.0,Medium,Male,240000.0,Government,1,Baja California Sur,10
2208,33.0,Medium,Male,40000.0,Construction,1,Baja California Sur,5
2209,31.0,Medium,Male,43500.0,Retail,0,Baja California Sur,5
2210,41.0,Medium,Male,54000.0,Transportation,1,Baja California Sur,6
2211,47.0,High,Male,72000.0,Education,0,Baja California Sur,8
2212,61.0,Low,Male,180000.0,Transportation,1,Baja California Sur,10
2213,43.0,Medium,Male,140600.0,Government,1,Baja California Sur,9
2214,45.0,High,Male,40000.0,Education,1,Baja California Sur,5
2215,41.0,Medium,Male,72000.0,Hospitality,1,Baja California Sur,8
2216,45.0,Medium,Female,107000.0,Other,1,Baja California Sur,9
2217,41.0,Medium,Female,70000.0,Hospitality,1,Baja California Sur,7
2218,41.0,High,Male,180000.0,Education,1,Baja California Sur,10
2219,44.0,Medium,Male,109000.0,Utilities,1,Baja California Sur,9
2220,53.0,Low,Male,72000.0,Construction,1,Baja California Sur,8
2221,47.0,High,Male,193600.0,Transportation,1,Baja California Sur,10
2222,36.0,Medium,Male,96000.0,Government,1,Baja California Sur,9
2223,40.0,Medium,Male,180000.0,Government,1,Baja California Sur,10
2224,49.0,Low,Male,49000.0,Agriculture,1,Baja California Sur,6
2225,45.0,Low,Male,172800.0,Agriculture,1,Baja California Sur,10
2226,45.0,Low,Male,172800.0,Agriculture,1,Baja California Sur,10
2227,47.0,Low,Male,38400.0,Agriculture,1,Baja California Sur,5
2228,45.0,Low,Male,72000.0,Agriculture,1,Baja California Sur,8
2229,55.0,High,Male,264000.0,Education,1,Baja California Sur,10
2230,57.0,Low,Male,29200.0,Agriculture,0,Baja California Sur,4
2231,43.0,Medium,Male,28800.0,Agriculture,1,Baja California Sur,4
2232,51.0,Low,Male,31696.786382508144,Agriculture,0,Baja California Sur,4
2233,54.0,Low,Male,43000.0,Agriculture,0,Baja California Sur,5
2234,49.0,Low,Male,3600.0,Construction,1,Baja California Sur,1
2235,56.0,Low,Male,42000.0,Agriculture,1,Baja California Sur,5
2236,42.0,Low,Male,130500.0,Agriculture,0,Baja California Sur,9
2237,42.0,Low,Male,130500.0,Agriculture,0,Baja California Sur,9
2238,42.0,Low,Male,130500.0,Agriculture,0,Baja California Sur,9
2239,43.0,Medium,Female,56400.0,Agriculture,1,Baja California Sur,6
2240,50.0,Medium,Male,70800.0,Agriculture,0,Baja California Sur,7
2241,38.0,Medium,Male,43800.0,Manufacturing,1,Baja California Sur,5
2242,58.0,Low,Male,28800.0,Agriculture,1,Baja California Sur,4
2243,48.0,Low,Male,48000.0,Agriculture,1,Baja California Sur,6
2244,35.0,Medium,Male,30000.0,Agriculture,0,Baja California Sur,4
2245,63.0,Low,Male,33600.0,Agriculture,1,Baja California Sur,4
2246,47.0,Low,Male,80400.0,Information / Communications,0,Baja California Sur,8
2247,52.0,Low,Male,88800.0,Education,1,Baja California Sur,8
2248,24.0,Low,Male,45600.0,Hospitality,0,Baja California Sur,5
2249,58.0,Low,Male,28800.0,Agriculture,0,Baja California Sur,4
2250,54.0,Low,Male,26400.0,Agriculture,0,Baja California Sur,3
2251,42.0,Medium,Female,57600.0,Agriculture,1,Baja California Sur,7
2252,34.0,Medium,Male,28800.0,Agriculture,0,Baja California Sur,4
2253,63.0,Low,Male,100000.0,Agriculture,1,Baja California Sur,9
2254,36.0,Low,Male,36000.0,Agriculture,0,Baja California Sur,5
2255,45.0,Medium,Male,26000.0,Agriculture,1,Baja California Sur,3
2256,34.0,Medium,Male,36000.0,Agriculture,1,Baja California Sur,5
2257,35.0,Medium,Male,86000.0,Business Services,1,Baja California Sur,8
2258,26.0,High,Male,69510.10783900024,Health / Social Services,0,Baja California Sur,7
2259,43.0,Low,Male,48000.0,Construction,1,Baja California Sur,6
2260,29.0,Medium,Male,37000.0,Agriculture,1,Baja California Sur,5
2261,32.0,Medium,Male,16000.0,Agriculture,1,Baja California Sur,2
2262,39.0,Low,Male,48000.0,Agriculture,1,Baja California Sur,6
2263,41.0,Medium,Male,134400.0,Government,1,Baja California Sur,9
2264,54.0,Low,Male,3000.0,Business Services,1,Baja California Sur,1
2265,40.0,Medium,Male,120000.0,Hospitality,1,Baja California Sur,9
2266,42.0,Medium,Male,30000.0,Government,1,Baja California Sur,4
2267,55.0,Low,Male,72000.0,Construction,1,Baja California Sur,8
2268,39.0,Low,Male,60000.0,Construction,1,Baja California Sur,7
2269,36.0,Medium,Female,50400.0,Other,1,Baja California Sur,6
2270,43.0,Low,Male,72000.0,Construction,1,Baja California Sur,8
2271,61.0,Low,Male,72000.0,Retail,1,Baja California Sur,8
2272,61.0,Low,Male,72000.0,Retail,1,Baja California Sur,8
2273,38.0,Medium,Male,39800.0,Retail,1,Baja California Sur,5
2274,49.0,Low,Female,40800.0,Other,0,Baja California Sur,5
2275,48.0,Medium,Male,90000.0,Transportation,0,Baja California Sur,8
2276,47.0,Low,Male,161200.0,Agriculture,1,Baja California Sur,10
2277,36.0,Low,Male,24000.0,Other Services (Not Government),1,Baja California Sur,3
2278,65.0,Low,Male,15000.0,Agriculture,0,Baja California Sur,2
2279,54.0,High,Male,14000.0,Education,1,Baja California Sur,2
2280,37.0,Low,Female,28800.0,Agriculture,1,Baja California Sur,4
2281,54.0,Low,Male,9900.0,Agriculture,1,Baja California Sur,1
2282,42.0,Low,Male,10000.0,Mining,1,Baja California Sur,1
2283,43.0,Medium,Male,89150.0,Government,1,Baja California Sur,8
2284,49.0,Medium,Male,48000.0,Construction,0,Sinaloa,6
2285,37.0,Low,Female,62400.0,Hospitality,0,Sinaloa,7
2286,53.0,Low,Female,94000.0,Hospitality,0,Sinaloa,8
2287,47.0,Low,Male,75000.0,Transportation,0,Sinaloa,8
2288,60.0,Low,Male,14400.0,Transportation,0,Sinaloa,2
2289,40.0,Medium,Male,28672.935919896117,Other Services (Not Government),1,Sinaloa,3
2290,56.0,Low,Male,81600.0,Agriculture,0,Sinaloa,8
2291,31.0,High,Male,14900.0,Other Services (Not Government),1,Sinaloa,2
2292,40.0,Medium,Female,29000.0,Other Services (Not Government),0,Sinaloa,4
2293,40.0,Medium,Female,48000.0,Other Services (Not Government),0,Sinaloa,6
2294,49.0,Low,Female,69800.0,Construction,0,Sinaloa,7
2295,64.0,Low,Female,44200.0,Hospitality,1,Sinaloa,5
2296,25.0,Medium,Male,33600.0,Construction,1,Sinaloa,4
2297,37.0,Low,Male,64000.0,Manufacturing,1,Sinaloa,7
2298,52.0,Low,Male,24000.0,Other Services (Not Government),1,Sinaloa,3
2299,35.0,Low,Male,24734.22880276383,Construction,1,Sinaloa,3
2300,61.0,Low,Male,90000.0,Retail,1,Sinaloa,8
2301,36.0,Medium,Male,38400.0,Other Services (Not Government),1,Sinaloa,5
2302,39.0,Medium,Male,56000.0,Other Services (Not Government),1,Sinaloa,6
2303,49.0,Low,Female,48000.0,Hospitality,1,Sinaloa,6
2304,21.0,Low,Male,48000.0,Retail,1,Sinaloa,6
2305,31.0,Medium,Male,57600.0,Retail,0,Sinaloa,7
2306,35.0,Low,Male,30000.0,Manufacturing,1,Sinaloa,4
2307,28.0,Medium,Male,57600.0,Construction,1,Sinaloa,7
2308,37.0,Medium,Male,62400.0,Construction,0,Sinaloa,7
2309,26.0,Medium,Male,45600.0,Construction,1,Sinaloa,5
2310,49.0,Low,Female,25000.0,Hospitality,0,Sinaloa,3
2311,35.0,Medium,Male,84000.0,Government,1,Sinaloa,8
2312,35.0,Medium,Female,96000.0,Construction,1,Sinaloa,9
2313,35.0,Medium,Female,96000.0,Construction,1,Sinaloa,9
2314,38.0,Medium,Male,208000.0,Finance / Insurance,1,Sinaloa,10
2315,38.0,Medium,Male,208000.0,Finance / Insurance,1,Sinaloa,10
2316,31.0,Medium,Male,56200.0,Government,1,Sinaloa,6
2317,42.0,Medium,Male,130000.0,Construction,1,Sinaloa,9
2318,50.0,Low,Male,220200.0,Construction,1,Sinaloa,10
2319,32.0,Medium,Male,50400.0,Construction,1,Sinaloa,6
2320,30.0,Medium,Male,51000.0,Transportation,1,Sinaloa,6
2321,44.0,Medium,Male,59600.0,Transportation,1,Sinaloa,7
2322,48.0,Low,Female,29400.0,Other Services (Not Government),1,Sinaloa,4
2323,54.0,Low,Male,72000.0,Construction,1,Sinaloa,8
2324,35.0,Medium,Male,39000.0,Wholesale,1,Sinaloa,5
2325,60.0,Low,Male,15000.0,Agriculture,0,Sinaloa,2
2326,44.0,Medium,Male,70100.0,Manufacturing,1,Sinaloa,7
2327,38.0,High,Male,149000.0,Education,1,Sinaloa,9
2328,32.0,High,Male,102000.0,Government,1,Sinaloa,9
2329,40.0,High,Male,26000.0,Retail,1,Sinaloa,3
2330,29.0,Low,Male,48000.0,Other Services (Not Government),1,Sinaloa,6
2331,65.0,Low,Male,46700.0,Construction,0,Sinaloa,6
2332,34.0,Medium,Male,62829.036038384285,Health / Social Services,1,Sinaloa,7
2333,45.0,Low,Female,53400.0,Retail,1,Sinaloa,6
2334,47.0,Low,Male,34300.0,Transportation,1,Sinaloa,4
2335,30.0,Medium,Female,13600.0,Business Services,0,Sinaloa,2
2336,44.0,Medium,Female,33600.0,Hospitality,0,Sinaloa,4
2337,38.0,Medium,Male,41451.28859067109,Transportation,0,Sinaloa,5
2338,50.0,Low,Male,24778.718461835728,Hospitality,0,Sinaloa,3
2339,53.0,Low,Male,86400.0,Agriculture,0,Sinaloa,8
2340,28.0,Medium,Male,70000.0,Construction,1,Sinaloa,7
2341,40.0,Low,Male,102000.0,Construction,1,Sinaloa,9
2342,48.0,Low,Male,141600.0,Retail,1,Sinaloa,9
2343,45.0,High,Male,10400.0,Other Services (Not Government),0,Sinaloa,1
2344,43.0,Low,Male,37529.40672914245,Other Services (Not Government),1,Sinaloa,5
2345,44.0,High,Male,48000.0,Hospitality,1,Sinaloa,6
2346,55.0,Low,Male,50000.0,Government,1,Sinaloa,6
2347,48.0,Medium,Male,78000.0,Government,1,Sinaloa,8
2348,47.0,Low,Female,53300.0,Manufacturing,1,Sinaloa,6
2349,60.0,Low,Male,26014.471248059454,Other Services (Not Government),1,Sinaloa,3
2350,55.0,Low,Male,44400.0,Manufacturing,1,Sinaloa,5
2351,54.0,Low,Male,72000.0,Construction,1,Sinaloa,8
2352,62.0,Low,Male,106600.0,Manufacturing,1,Sinaloa,9
2353,40.0,Low,Male,116000.0,Construction,1,Sinaloa,9
2354,53.0,Low,Male,58600.0,Wholesale,0,Sinaloa,7
2355,43.0,Low,Male,85600.0,Real Estate,1,Sinaloa,8
2356,58.0,Low,Female,4800.0,Retail,1,Sinaloa,1
2357,39.0,Medium,Male,65000.0,Transportation,1,Sinaloa,7
2358,49.0,Low,Female,72000.0,Construction,1,Sinaloa,8
2359,51.0,Medium,Female,144000.0,Retail,0,Sinaloa,9
2360,51.0,Low,Male,48000.0,Transportation,1,Sinaloa,6
2361,53.0,Low,Male,48000.0,Construction,1,Sinaloa,6
2362,63.0,Low,Female,110400.0,Retail,1,Sinaloa,9
2363,41.0,Medium,Male,67200.0,Manufacturing,1,Sinaloa,7
2364,49.0,Medium,Male,109600.0,Retail,1,Sinaloa,9
2365,60.0,Medium,Male,117600.0,Education,1,Sinaloa,9
2366,38.0,Medium,Male,86419.71885779387,Hospitality,0,Sinaloa,8
2367,56.0,Low,Male,105800.0,Retail,1,Sinaloa,9
2368,42.0,Low,Male,19215.333411369596,Hospitality,1,Sinaloa,2
2369,56.0,Low,Male,9200.0,Retail,1,Sinaloa,1
2370,48.0,Low,Female,50600.0,Construction,1,Sinaloa,6
2371,27.0,Medium,Male,19200.0,Manufacturing,0,Sinaloa,2
2372,40.0,Medium,Female,44400.0,Retail,0,Sinaloa,5
2373,53.0,Medium,Male,63800.0,Hospitality,0,Sinaloa,7
2374,40.0,Low,Female,14319.34060729492,Construction,0,Sinaloa,2
2375,56.0,Low,Female,129600.0,Construction,1,Sinaloa,9
2376,63.0,Low,Male,28000.0,Manufacturing,1,Sinaloa,3
2377,47.0,High,Male,304000.0,Education,1,Sinaloa,10
2378,41.0,Medium,Male,23873.59826440997,Transportation,0,Sinaloa,3
2379,31.0,Medium,Male,53000.0,Retail,1,Sinaloa,6
2380,56.0,Low,Male,34420.61782838426,Construction,1,Sinaloa,4
2381,45.0,Medium,Male,44400.0,Other Services (Not Government),0,Sinaloa,5
2382,42.0,Medium,Male,30000.0,Retail,0,Sinaloa,4
2383,63.0,Low,Male,24000.0,Manufacturing,0,Sinaloa,3
2384,54.0,Low,Male,143400.0,Retail,1,Sinaloa,9
2385,58.0,Medium,Male,114000.0,Education,1,Sinaloa,9
2386,25.0,Medium,Male,61600.0,Government,0,Sinaloa,7
2387,50.0,Medium,Female,57160.95838157063,Manufacturing,0,Sinaloa,6
2388,36.0,Medium,Male,186800.0,Manufacturing,1,Sinaloa,10
2389,58.0,Low,Male,162600.0,Finance / Insurance,1,Sinaloa,10
2390,48.0,Medium,Male,102720.0,Government,1,Sinaloa,9
2391,48.0,Medium,Male,50400.0,Retail,0,Sinaloa,6
2392,57.0,Medium,Female,24000.0,Retail,0,Sinaloa,3
2393,44.0,Medium,Male,84000.0,Hospitality,1,Sinaloa,8
2394,65.0,Low,Male,76600.0,Manufacturing,1,Sinaloa,8
2395,61.0,Low,Female,97200.0,Cultural / Sport / Recreational,1,Sinaloa,9
2396,30.0,Low,Male,95000.0,Retail,1,Sinaloa,8
2397,62.0,Low,Male,37200.0,Retail,0,Sinaloa,5
2398,28.0,Medium,Male,94000.0,Retail,0,Sinaloa,8
2399,57.0,Low,Male,57600.0,Manufacturing,1,Sinaloa,7
2400,54.0,Low,Female,28800.0,Other,1,Sinaloa,4
2401,57.0,Low,Female,48000.0,Other Services (Not Government),0,Sinaloa,6
2402,58.0,Low,Male,21351.339314183177,Hospitality,0,Sinaloa,3
2403,55.0,Medium,Male,24000.0,Retail,1,Sinaloa,3
2404,52.0,Low,Male,40000.0,Retail,0,Sinaloa,5
2405,57.0,Low,Female,30800.0,Hospitality,1,Sinaloa,4
2406,48.0,Low,Female,66000.0,Professional / Scientific,0,Sinaloa,7
2407,36.0,High,Male,88800.0,Retail,1,Sinaloa,8
2408,40.0,Medium,Male,80000.0,Wholesale,0,Sinaloa,8
2409,43.0,Low,Female,52000.0,Professional / Scientific,0,Sinaloa,6
2410,35.0,Medium,Female,115950.0,Other Services (Not Government),1,Sinaloa,9
2411,50.0,Low,Female,38400.0,Other Services (Not Government),0,Sinaloa,5
2412,41.0,Medium,Male,70000.0,Agriculture,0,Sinaloa,7
2413,44.0,Medium,Female,28800.0,Hospitality,0,Sinaloa,4
2414,64.0,Low,Male,41600.0,Retail,1,Sinaloa,5
2415,62.0,Low,Female,24000.0,Other Services (Not Government),0,Sinaloa,3
2416,44.0,Medium,Male,91200.0,Construction,1,Sinaloa,8
2417,40.0,Medium,Male,48000.0,Construction,0,Sinaloa,6
2418,37.0,Low,Male,166400.0,Construction,1,Sinaloa,10
2419,39.0,High,Female,280000.0,Wholesale,1,Sinaloa,10
2420,39.0,High,Female,280000.0,Wholesale,1,Sinaloa,10
2421,55.0,Low,Male,84000.0,Retail,1,Sinaloa,8
2422,61.0,Low,Male,176847.7748219744,Mining,1,Sinaloa,10
2423,55.0,Medium,Male,18000.0,Hospitality,1,Sinaloa,2
2424,60.0,High,Male,58000.0,Retail,0,Sinaloa,7
2425,44.0,High,Male,125000.0,Education,1,Sinaloa,9
2426,57.0,Low,Female,60000.0,Construction,1,Sinaloa,7
2427,48.0,High,Male,181000.0,Education,1,Sinaloa,10
2428,44.0,Low,Female,24000.0,Manufacturing,0,Sinaloa,3
2429,55.0,Low,Male,26295.23795047053,Retail,1,Sinaloa,3
2430,60.0,Low,Female,43200.0,Construction,1,Sinaloa,5
2431,55.0,Medium,Male,63800.0,Retail,1,Sinaloa,7
2432,52.0,Low,Male,121224.0,Other Services (Not Government),1,Sinaloa,9
2433,36.0,Medium,Male,96000.0,Agriculture,1,Sinaloa,9
2434,63.0,Low,Male,33600.0,Government,0,Sinaloa,4
2435,32.0,Medium,Male,82000.0,Retail,0,Sinaloa,8
2436,59.0,Low,Male,48000.0,Retail,1,Sinaloa,6
2437,45.0,Low,Male,55200.0,Retail,1,Sinaloa,6
2438,42.0,Medium,Female,90000.0,Hospitality,0,Sinaloa,8
2439,51.0,Low,Female,19600.0,Other Services (Not Government),1,Sinaloa,2
2440,51.0,Medium,Male,52400.0,Hospitality,1,Sinaloa,6
2441,65.0,Low,Female,12000.0,Other Services (Not Government),0,Sinaloa,2
2442,57.0,Low,Male,34080.0,Retail,0,Sinaloa,4
2443,46.0,Medium,Female,36800.0,Other Services (Not Government),0,Sinaloa,5
2444,58.0,Low,Male,116700.0,Government,1,Sinaloa,9
2445,34.0,Medium,Male,60000.0,Manufacturing,1,Sinaloa,7
2446,55.0,Low,Male,48000.0,Retail,0,Sinaloa,6
2447,55.0,Low,Male,98200.0,Manufacturing,1,Sinaloa,9
2448,22.0,High,Male,4500.0,Retail,0,Sinaloa,1
2449,34.0,Medium,Male,90000.0,Retail,1,Sinaloa,8
2450,34.0,Medium,Male,53000.0,Retail,1,Sinaloa,6
2451,38.0,High,Male,60000.0,Hospitality,1,Sinaloa,7
2452,35.0,Medium,Male,46700.0,Hospitality,0,Sinaloa,6
2453,39.0,Medium,Male,54000.0,Construction,0,Sinaloa,6
2454,39.0,Low,Male,92640.0,Manufacturing,1,Sinaloa,8
2455,42.0,Medium,Female,57600.0,Manufacturing,1,Sinaloa,7
2456,39.0,Medium,Female,191600.0,Transportation,1,Sinaloa,10
2457,39.0,Medium,Female,191600.0,Transportation,1,Sinaloa,10
2458,39.0,Medium,Female,191600.0,Transportation,1,Sinaloa,10
2459,39.0,Medium,Female,191600.0,Transportation,1,Sinaloa,10
2460,39.0,Medium,Female,191600.0,Transportation,1,Sinaloa,10
2461,51.0,Medium,Male,120000.0,Hospitality,1,Sinaloa,9
2462,52.0,High,Male,18000.0,Finance / Insurance,1,Sinaloa,2
2463,51.0,High,Male,192000.0,Agriculture,1,Sinaloa,10
2464,47.0,Medium,Female,98000.0,Manufacturing,1,Sinaloa,9
2465,55.0,High,Male,60000.0,Retail,1,Sinaloa,7
2466,50.0,High,Female,120000.0,Retail,1,Sinaloa,9
2467,53.0,Low,Female,35000.0,Professional / Scientific,1,Sinaloa,4
2468,60.0,High,Male,105600.0,Manufacturing,1,Sinaloa,9
2469,51.0,Low,Male,78000.0,Other Services (Not Government),1,Sinaloa,8
2470,26.0,Medium,Male,40000.0,Transportation,1,Sinaloa,5
2471,42.0,High,Male,48000.0,Professional / Scientific,1,Sinaloa,6
2472,39.0,Medium,Female,124800.0,Government,1,Sinaloa,9
2473,43.0,Low,Male,68000.0,Transportation,1,Sinaloa,7
2474,32.0,Low,Male,43200.0,Agriculture,1,Sinaloa,5
2475,42.0,Medium,Male,48000.0,Manufacturing,1,Sinaloa,6
2476,30.0,Medium,Male,48000.0,Manufacturing,1,Sinaloa,6
2477,30.0,Medium,Male,20000.0,Construction,1,Sinaloa,2
2478,41.0,High,Male,77000.0,Health / Social Services,1,Sinaloa,8
2479,65.0,Low,Male,48000.0,Construction,0,Sinaloa,6
2480,40.0,Medium,Male,43200.0,Manufacturing,0,Sinaloa,5
2481,57.0,Low,Male,43200.0,Agriculture,1,Sinaloa,5
2482,43.0,Low,Female,56640.0,Other Services (Not Government),0,Sinaloa,6
2483,57.0,Low,Male,24000.0,Construction,0,Sinaloa,3
2484,54.0,Low,Male,56300.0,Retail,1,Sinaloa,6
2485,49.0,Low,Female,14400.0,Other Services (Not Government),0,Sinaloa,2
2486,39.0,Medium,Male,38000.0,Manufacturing,1,Sinaloa,5
2487,50.0,Low,Male,50000.0,Manufacturing,1,Sinaloa,6
2488,65.0,Low,Male,24000.0,Manufacturing,0,Sinaloa,3
2489,30.0,Medium,Male,60000.0,Government,1,Sinaloa,7
2490,47.0,Low,Male,26000.0,Manufacturing,0,Sinaloa,3
2491,46.0,Medium,Male,59000.0,Business Services,0,Sinaloa,7
2492,39.0,Low,Male,18000.0,Agriculture,1,Sinaloa,2
2493,43.0,Low,Female,19000.0,Hospitality,0,Sinaloa,2
2494,28.0,Medium,Male,60000.0,Retail,1,Sinaloa,7
2495,63.0,Low,Male,16800.0,Agriculture,0,Sinaloa,2
2496,60.0,Low,Male,16000.0,Other,0,Sinaloa,2
2497,29.0,Low,Male,21000.0,Agriculture,0,Sinaloa,3
2498,62.0,Low,Male,64800.0,Agriculture,1,Sinaloa,7
2499,30.0,Low,Male,43200.0,Agriculture,0,Sinaloa,5
2500,61.0,Low,Male,100000.0,Agriculture,1,Sinaloa,9
2501,58.0,Low,Male,103600.0,Finance / Insurance,1,Sinaloa,9
2502,48.0,Low,Male,1800.0,Retail,1,Sinaloa,1
2503,35.0,Medium,Male,33600.0,Agriculture,1,Sinaloa,4
2504,31.0,Low,Male,54780.0,Agriculture,1,Sinaloa,6
2505,40.0,Medium,Male,24000.0,Other Services (Not Government),1,Sinaloa,3
2506,57.0,Medium,Male,66000.0,Other Services (Not Government),1,Sinaloa,7
2507,28.0,Medium,Male,12800.0,Agriculture,1,Sinaloa,2
2508,32.0,High,Female,33600.0,Manufacturing,1,Sinaloa,4
2509,44.0,Medium,Male,73200.0,Hospitality,1,Sinaloa,8
2510,47.0,High,Male,78000.0,Hospitality,1,Sinaloa,8
2511,42.0,Medium,Male,56100.0,Education,1,Sinaloa,6
2512,40.0,Medium,Male,29800.0,Construction,0,Sinaloa,4
2513,55.0,Low,Male,34560.0,Agriculture,0,Sinaloa,4
2514,49.0,Low,Male,20800.0,Construction,1,Sinaloa,2
2515,43.0,Low,Male,358000.0,Agriculture,0,Sinaloa,10
2516,52.0,Low,Male,32000.0,Agriculture,1,Sinaloa,4
2517,57.0,Low,Male,98400.0,Agriculture,1,Sinaloa,9
2518,63.0,Low,Male,44000.0,Agriculture,1,Sinaloa,5
2519,41.0,Low,Male,28800.0,Agriculture,1,Sinaloa,4
2520,51.0,Low,Male,50000.0,Agriculture,1,Sinaloa,6
2521,37.0,Low,Male,11500.0,Agriculture,0,Sinaloa,1
2522,36.0,Low,Male,400000.0,Agriculture,1,Sinaloa,10
2523,46.0,Low,Male,72359.01154029038,Agriculture,1,Sinaloa,8
2524,36.0,Medium,Male,161520.0,Agriculture,1,Sinaloa,10
2525,33.0,Low,Male,15920.0,Agriculture,1,Sinaloa,2
2526,51.0,Low,Male,14400.0,Agriculture,1,Sinaloa,2
2527,40.0,Low,Male,240000.0,Agriculture,0,Sinaloa,10
2528,33.0,Low,Male,34560.0,Agriculture,1,Sinaloa,4
2529,44.0,Low,Male,52800.0,Agriculture,1,Sinaloa,6
2530,59.0,Low,Male,417600.0,Agriculture,1,Sinaloa,10
2531,51.0,Low,Male,28800.0,Retail,1,Sinaloa,4
2532,52.0,Low,Male,50000.0,Agriculture,1,Sinaloa,6
2533,52.0,Medium,Male,150000.0,Retail,0,Sinaloa,9
2534,35.0,Medium,Male,74800.0,Agriculture,0,Sinaloa,8
2535,50.0,High,Male,76000.0,Government,1,Sinaloa,8
2536,41.0,Low,Male,1600.0,Other,0,Sinaloa,1
2537,53.0,Low,Male,29500.0,Agriculture,0,Sinaloa,4
2538,41.0,Medium,Male,65300.0,Agriculture,1,Sinaloa,7
2539,50.0,Low,Male,101160.0,Retail,1,Sinaloa,9
2540,37.0,Medium,Male,84000.0,Other,0,Sinaloa,8
2541,46.0,Low,Male,42474.625543087845,Manufacturing,1,Sinaloa,5
2542,57.0,Low,Male,42601.92254250936,Agriculture,0,Sinaloa,5
2543,33.0,Low,Male,33600.0,Agriculture,0,Sinaloa,4
2544,41.0,High,Male,79818.14761456921,Agriculture,0,Sinaloa,8
2545,54.0,Low,Male,65000.0,Manufacturing,0,Sinaloa,7
2546,64.0,Low,Male,6600.0,Agriculture,0,Sinaloa,1
2547,50.0,Low,Male,28800.0,Agriculture,0,Sinaloa,4
2548,54.0,Low,Male,66000.0,Construction,1,Sinaloa,7
2549,29.0,Low,Male,33600.0,Agriculture,0,Sinaloa,4
2550,53.0,Low,Male,29000.0,Retail,0,Sinaloa,4
2551,58.0,Low,Male,84147.00149801816,Agriculture,0,Sinaloa,8
2552,50.0,Low,Male,17988.0,Government,0,Sinaloa,2
2553,59.0,Low,Male,115450.0,Construction,0,Sinaloa,9
2554,43.0,Low,Male,37800.0,Manufacturing,0,Sinaloa,5
2555,61.0,Low,Female,15280.0,Agriculture,0,Sinaloa,2
2556,28.0,Low,Female,4800.0,Retail,0,Sinaloa,1
